customer_id,signup_date,risk_tier,credit_score,email,phone,state,income_bracket
CUST_02857,2021-01-09,low,850,lopezkatherine@example.org,+1-592-454-6440,MI,low
CUST_02858,2021-03-23,medium,581,alexandra11@example.com,846-208-6261x134,ME,low
CUST_02859,2019-11-07,low,695,rhonda03@example.com,+1-519-331-7953x10668,SC,middle
CUST_02860,2021-08-29,high,602,maria10@example.com,+1-739-663-5478x9247,KY,low
CUST_02861,2021-08-11,medium,704,gregoryjones@example.org,(905)684-6202,MN,low
CUST_02862,2021-01-30,medium,587,caseyhernandez@example.org,441-988-1842x95169,MT,high
CUST_02863,2022-12-08,low,720,mbrewer@example.net,859.953.4003,TX,middle
CUST_02864,2020-11-14,low,704,marshgordon@example.org,210.896.5284x1691,CO,middle
CUST_02865,2019-04-15,low,800,amy87@example.com,233-927-8520x722,NC,middle
CUST_02866,2020-02-07,medium,509,whorne@example.org,439-622-7616x3706,ID,high
CUST_02867,2020-03-17,low,785,webbgeorge@example.org,+1-332-650-6464x7847,IN,high
CUST_02868,2022-05-16,low,749,sturner@example.org,370.560.5864,PA,high
CUST_02869,2022-10-27,low,742,ematthews@example.org,8125481001,CT,middle
CUST_02870,2020-05-22,low,735,theresadiaz@example.com,517-340-9452x42286,VA,high
CUST_02871,2021-09-18,low,742,maurice77@example.com,381.438.2833x7857,AZ,middle
CUST_02872,2020-04-28,low,756,christopherbautista@example.com,799-854-3503,CT,high
CUST_02873,2019-04-22,medium,727,zacharyadams@example.org,(696)906-0180x50780,MS,middle
CUST_02874,2020-05-05,low,752,qrodriguez@example.com,449-286-0656,WY,middle
CUST_02875,2021-11-08,low,794,deborah46@example.org,8393883210,IL,middle
CUST_02876,2020-09-29,medium,730,yvette31@example.net,(362)999-9400x6404,SC,middle
CUST_02877,2021-04-24,medium,846,perezclaudia@example.net,763-297-8756x8092,KS,low
CUST_02878,2019-03-12,low,803,amandasnow@example.org,(741)683-5037,NE,low
CUST_02879,2020-05-02,medium,615,mackenzie54@example.com,+1-922-329-9010x392,RI,high
CUST_02880,2019-06-30,low,850,hopkinschristopher@example.net,(378)254-7354,FL,middle
CUST_02881,2019-06-14,medium,662,olivia25@example.net,+1-399-923-7203,PA,high
CUST_02882,2020-02-27,low,700,cwilson@example.com,904.568.7810x98029,WV,middle
CUST_02883,2021-01-01,low,739,gibsonmichelle@example.net,001-587-827-0263x939,WI,middle
CUST_02884,2022-06-19,medium,743,johnpatrick@example.com,+1-701-934-8092,KY,middle
CUST_02885,2020-01-22,medium,613,keith74@example.net,001-443-255-4414x2823,MI,low
CUST_02886,2020-05-27,low,681,davidkeith@example.net,618.711.5412,OR,middle
CUST_02887,2021-12-08,medium,613,brookejohnson@example.com,5593747264,SD,low
CUST_02888,2021-07-10,low,756,jwilliams@example.org,001-950-703-3139x0141,AR,high
CUST_02889,2019-03-17,medium,513,cruzjoshua@example.net,4766689637,NE,high
CUST_02890,2020-06-26,low,674,emily06@example.net,+1-948-259-9760,IL,high
CUST_02891,2020-02-02,low,671,christian06@example.net,(368)870-0333,NM,middle
CUST_02892,2021-06-25,low,737,peter85@example.com,723-905-4185,LA,middle
CUST_02893,2019-07-12,low,739,marvinsanchez@example.com,732-853-5570x4727,DE,middle
CUST_02894,2020-12-27,low,744,ronald92@example.net,877-307-7782,NM,high
CUST_02895,2021-09-16,medium,697,amy94@example.net,001-802-758-2370,IA,high
CUST_02896,2020-06-27,medium,614,ygonzales@example.com,(746)577-3009,HI,middle
CUST_02897,2019-12-08,low,722,donna76@example.net,+1-684-423-6566x247,OR,middle
CUST_02898,2021-11-14,low,839,christina92@example.org,718-927-3567x8585,AZ,high
CUST_02899,2019-02-23,low,790,denise92@example.net,+1-377-614-1915x80458,GA,high
CUST_02900,2022-09-30,low,693,jacob90@example.org,889.659.6325x042,MN,middle
CUST_02901,2020-12-11,medium,710,aliciarichardson@example.net,330.908.6545x2396,CA,middle
CUST_02902,2020-10-09,low,778,nicholsonkelly@example.com,+1-487-378-8887x16966,WI,middle
CUST_02903,2022-11-24,low,734,stevenmartinez@example.org,9522180217,ID,middle
CUST_02904,2022-10-14,high,669,xhouse@example.net,855.916.3380x39590,IL,high
CUST_02905,2021-04-17,medium,669,mgreen@example.org,484-685-8432,NE,high
CUST_02906,2020-09-16,low,801,brendagreene@example.com,768-285-8047x39066,WA,middle
CUST_02907,2022-01-06,low,850,kevinmyers@example.org,701-447-5224x21054,MN,middle
CUST_02908,2022-03-17,medium,780,uwilliams@example.com,001-400-573-7998x330,ME,low
CUST_02909,2022-02-19,medium,591,rose22@example.com,670.695.8259,NH,middle
CUST_02910,2020-11-07,low,693,hroach@example.org,582-438-2822,CO,low
CUST_02911,2020-06-20,high,787,fscott@example.net,908-745-9429,CO,middle
CUST_02912,2020-05-08,low,807,paulgonzalez@example.org,805-881-3387x88365,IN,middle
CUST_02913,2020-12-01,low,745,schmittleah@example.net,+1-642-200-3622x89929,WI,middle
CUST_02914,2019-06-22,high,596,changjamie@example.net,+1-830-865-2076x196,VT,middle
CUST_02915,2020-02-05,low,736,mmurphy@example.net,(531)776-5246x2526,WI,middle
CUST_02916,2019-11-15,low,797,thomas31@example.com,(988)675-9462,KS,high
CUST_02917,2022-02-14,low,642,stephenmills@example.net,+1-660-436-3482,LA,middle
CUST_02918,2019-08-03,low,712,cameron50@example.org,412-809-6267x4730,UT,low
CUST_02919,2020-06-19,medium,625,gillelijah@example.net,(683)377-2284,CA,middle
CUST_02920,2019-09-09,low,813,gravessharon@example.net,+1-883-795-8085,KS,low
CUST_02921,2022-10-15,low,679,michellecunningham@example.com,001-823-708-0862x9905,LA,middle
CUST_02922,2019-07-12,medium,737,sheryl61@example.org,477.748.1876x7870,MT,low
CUST_02923,2020-05-12,low,827,emyers@example.org,+1-926-434-8361x955,FL,middle
CUST_02924,2019-02-16,low,802,richardrobin@example.net,254.406.3193x0326,ID,low
CUST_02925,2019-06-20,low,793,garyrowe@example.org,843-337-7227x51201,WY,low
CUST_02926,2019-12-19,low,813,lisasnyder@example.org,(943)306-8383,DE,low
CUST_02927,2021-05-19,low,679,irogers@example.net,+1-617-699-6998x685,ID,middle
CUST_02928,2020-06-10,medium,594,linda91@example.net,7919577995,WA,low
CUST_02929,2022-09-10,low,671,elizabethshelton@example.net,9794429822,RI,high
CUST_02930,2021-01-11,medium,553,johnstonmichelle@example.com,001-582-290-2277x428,WI,low
CUST_02931,2020-04-21,low,793,obriensally@example.net,626.380.3700x40632,MN,middle
CUST_02932,2019-02-10,low,758,bsutton@example.net,333.462.0862,GA,middle
CUST_02933,2019-12-01,low,717,catherine89@example.org,+1-557-532-3485x75479,NY,middle
CUST_02934,2019-08-29,low,709,williamvargas@example.org,843.383.1176x37097,MT,middle
CUST_02935,2019-07-02,low,703,lijeremy@example.org,+1-290-818-6444x03911,MO,low
CUST_02936,2021-05-26,low,702,brian89@example.org,892-361-7291,IN,high
CUST_02937,2021-06-14,low,782,jonesshannon@example.org,(496)208-6429,AR,middle
CUST_02938,2019-04-17,medium,671,hannah66@example.net,246.824.8418,DE,middle
CUST_02939,2020-02-07,low,698,justinrodriguez@example.org,001-758-422-3234,VT,middle
CUST_02940,2019-08-07,low,802,corey47@example.com,001-647-475-3554,AL,low
CUST_02941,2020-02-04,low,722,jeffrey03@example.org,(713)731-4126x4090,MS,low
CUST_02942,2022-08-17,low,706,suzanne73@example.com,(915)860-3564x31243,NY,high
CUST_02943,2019-04-08,low,645,valentinewilliam@example.net,9052349219,RI,middle
CUST_02944,2019-10-10,low,771,freemanjames@example.org,+1-389-500-7208x10747,KS,low
CUST_02945,2020-03-12,low,707,adamfisher@example.com,272.385.6088x8437,MT,low
CUST_02946,2021-08-17,low,688,richardsonfranklin@example.com,001-927-808-6008x99432,MI,middle
CUST_02947,2022-05-17,low,725,ofarley@example.com,807.519.8659,MD,low
CUST_02948,2021-11-17,low,720,montgomerydanielle@example.org,361-806-3462x33131,NC,low
CUST_02949,2020-03-19,medium,664,tammy39@example.org,450-702-0718x12935,ND,middle
CUST_02950,2019-06-25,low,685,seangray@example.com,9334866857,NY,middle
CUST_02951,2020-06-21,high,360,joneskimberly@example.org,370-920-1107x9013,KS,middle
CUST_02952,2019-01-12,low,725,jamesspencer@example.org,505.573.1978,MO,low
CUST_02953,2021-11-15,low,741,kshepard@example.net,+1-487-528-1799x84967,CO,low
CUST_02954,2022-01-02,medium,735,james20@example.net,859-972-8660,MD,middle
CUST_02955,2019-02-04,medium,739,geoffrey28@example.org,001-985-600-9993x25876,TX,low
CUST_02956,2022-08-21,low,746,clarklisa@example.net,+1-229-229-6339x68518,ME,low
CUST_02957,2019-11-19,medium,618,robinsonvanessa@example.net,(567)602-2660x5946,PA,middle
CUST_02958,2020-10-04,low,713,nwilliamson@example.org,+1-542-790-0262x176,OH,middle
CUST_02959,2021-03-31,medium,667,rodney58@example.com,675.970.6562x87349,NJ,low
CUST_02960,2022-09-28,low,711,qjordan@example.net,410.207.8588,MI,high
CUST_02961,2021-02-19,high,599,phillip15@example.org,492.402.7431x4190,OR,middle
CUST_02962,2019-01-02,low,783,alicia55@example.org,001-623-329-0724x1160,VT,middle
CUST_02963,2020-04-05,medium,677,smalleric@example.net,650.911.2847x731,LA,high
CUST_02964,2021-11-27,low,789,nicole64@example.com,+1-644-966-1069x6444,NJ,low
CUST_02965,2020-06-09,low,668,donald40@example.net,(206)369-7024x22175,RI,low
CUST_02966,2021-09-30,medium,676,calvinwright@example.net,299.803.9063x32295,DE,middle
CUST_02967,2019-05-23,high,499,pjohnston@example.net,+1-956-943-2516x99951,WA,low
CUST_02968,2020-06-15,low,680,uray@example.org,+1-632-960-0746x72801,AK,middle
CUST_02969,2019-05-14,low,791,jimmymcneil@example.org,001-609-893-6913,OH,middle
CUST_02970,2019-06-08,medium,641,kristina21@example.net,+1-218-772-5156x3635,ME,middle
CUST_02971,2021-01-18,medium,641,melvin87@example.org,(715)659-6528,VT,low
CUST_02972,2020-06-04,low,741,dross@example.org,507.564.4370x18612,NJ,middle
CUST_02973,2021-11-16,low,746,clifford78@example.com,001-879-449-3618x207,UT,high
CUST_02974,2020-09-09,low,797,wilsonbrandon@example.net,789-942-8798,HI,low
CUST_02975,2020-01-09,low,701,davislisa@example.org,+1-701-649-1466x02021,VT,high
CUST_02976,2020-01-16,medium,538,sean96@example.net,+1-712-805-1575x074,MA,middle
CUST_02977,2019-12-07,medium,601,wsanders@example.org,249-263-5430x053,TX,low
CUST_02978,2020-06-29,low,713,phillipdalton@example.com,440.808.0718x6781,AZ,middle
CUST_02979,2021-12-18,low,845,nicole81@example.com,+1-986-290-4748x1261,PA,low
CUST_02980,2022-07-29,low,733,davidharris@example.org,257-247-1948x16744,HI,middle
CUST_02981,2020-07-05,medium,721,rebecca39@example.com,587.734.2731x6353,ID,middle
CUST_02982,2021-01-13,low,751,cynthia10@example.org,+1-422-497-2859x29074,KS,middle
CUST_02983,2020-08-02,low,702,myersjoseph@example.org,280-855-3544x2518,CT,high
CUST_02984,2021-09-23,low,824,welchcindy@example.org,+1-575-866-4856,TN,middle
CUST_02985,2020-01-13,low,706,wfowler@example.com,(392)459-2713x60948,CT,low
CUST_02986,2019-12-10,high,617,julie01@example.net,621.796.3459,NC,low
CUST_02987,2019-09-22,low,787,franklinkelly@example.org,+1-910-279-9883x3111,OR,middle
CUST_02988,2020-07-10,low,776,wlucas@example.net,+1-446-990-8190x26967,MT,middle
CUST_02989,2020-11-04,low,710,zwiley@example.com,(727)609-4184x64428,ME,middle
CUST_02990,2021-12-02,medium,715,kellercasey@example.org,214.339.7706,WI,low
CUST_02991,2021-09-03,low,683,vrobinson@example.org,001-759-890-1592,MA,middle
CUST_02992,2021-08-02,medium,602,uwilliams@example.net,585.747.5551,TX,high
CUST_02993,2021-06-04,low,700,emilydavis@example.net,001-608-561-0967x7282,OK,middle
CUST_02994,2019-01-21,medium,812,charlesellen@example.net,+1-857-262-3533x1854,OK,middle
CUST_02995,2021-10-09,low,814,qtodd@example.com,990-954-9506x693,CA,middle
CUST_02996,2020-12-11,medium,706,marcusmann@example.org,(295)922-4628,MS,middle
CUST_02997,2020-01-11,low,693,jmarshall@example.com,794-415-7557,MA,middle
CUST_02998,2022-01-05,medium,642,garcianathan@example.net,3183754565,TX,middle
CUST_02999,2022-02-12,low,756,hjackson@example.org,001-377-570-9519x5603,ND,middle
CUST_03000,2019-01-20,high,602,melissa49@example.org,870.718.7843x3579,ID,high
CUST_03001,2022-07-25,medium,789,edwinross@example.com,2062991901,RI,middle
CUST_03002,2021-02-28,medium,646,leslie47@example.com,001-612-928-2978x4092,NJ,low
CUST_03003,2020-01-06,medium,708,andrewruiz@example.net,001-647-846-3871x4321,VA,high
CUST_03004,2019-01-27,high,721,blee@example.org,(807)369-5141x646,IL,middle
CUST_03005,2019-06-30,medium,650,david12@example.org,(539)768-4786,NV,high
CUST_03006,2021-01-25,low,701,monroericky@example.net,001-297-232-5588x16894,MN,low
CUST_03007,2021-12-04,low,684,wendyblack@example.org,6297794418,CT,middle
CUST_03008,2022-05-05,low,592,mitchellyu@example.org,001-984-632-6708x4756,IA,high
CUST_03009,2019-05-24,low,675,matthew58@example.com,+1-766-636-1944x605,VA,low
CUST_03010,2021-03-18,high,349,claytonnicholas@example.net,800-477-5285,LA,low
CUST_03011,2020-01-06,medium,737,griffinallen@example.org,858.908.7292,MI,low
CUST_03012,2020-05-16,high,582,derek68@example.net,001-560-980-0966x5860,OK,middle
CUST_03013,2021-05-19,low,761,matthewcase@example.net,7196604105,FL,middle
CUST_03014,2022-08-24,low,736,romerotammy@example.com,001-640-315-2132,OH,low
CUST_03015,2022-12-16,low,781,pierceluke@example.net,8756488229,SD,middle
CUST_03016,2020-05-08,low,750,keithclark@example.org,+1-279-623-5753,DE,low
CUST_03017,2021-11-30,medium,692,jessica49@example.net,290-946-5572x4925,MD,low
CUST_03018,2021-11-14,high,732,lauren67@example.net,737-321-5689,UT,high
CUST_03019,2020-02-02,low,710,tara31@example.org,941-210-8017,WI,middle
CUST_03020,2019-04-26,low,819,lisa38@example.net,501.966.1102x901,MA,middle
CUST_03021,2020-11-17,low,799,turnerhenry@example.com,851-989-5277x3142,CO,middle
CUST_03022,2022-05-01,low,737,louisanderson@example.org,+1-916-926-8978,AZ,middle
CUST_03023,2021-11-16,low,773,heather20@example.org,(653)842-1448x8034,MO,high
CUST_03024,2022-04-02,medium,556,glyons@example.org,001-203-738-7355x3269,OH,low
CUST_03025,2019-01-08,medium,665,fcampos@example.net,789-688-8000,SD,low
CUST_03026,2019-03-30,low,732,christophergeorge@example.org,(565)650-1276x8301,WI,middle
CUST_03027,2020-06-29,low,783,xjones@example.net,631.800.1887x706,NH,middle
CUST_03028,2019-01-07,low,731,jeffrey65@example.org,9025378266,NV,high
CUST_03029,2020-07-16,low,700,aturner@example.com,836.507.8730x223,ME,low
CUST_03030,2020-04-08,low,715,grayamber@example.net,600.828.0848x3363,IL,low
CUST_03031,2019-11-02,low,720,webbjoseph@example.net,682.829.2700x89905,NE,low
CUST_03032,2019-11-27,low,763,tina88@example.org,+1-292-529-0700x460,MA,middle
CUST_03033,2021-06-15,low,802,cherylhansen@example.com,951-302-3362,NJ,middle
CUST_03034,2019-05-06,low,663,mitchellbarry@example.com,+1-415-339-9428x049,OR,middle
CUST_03035,2020-06-28,high,400,joshua73@example.net,848.582.3900,NV,middle
CUST_03036,2022-06-01,low,835,kennethanthony@example.org,001-974-630-3205,UT,low
CUST_03037,2020-10-13,low,710,melindakelly@example.org,765.576.3862x81984,ND,high
CUST_03038,2020-08-04,low,829,wwilliams@example.org,364-339-0342,GA,high
CUST_03039,2022-12-12,low,795,harrisjermaine@example.com,607.921.6632,WA,high
CUST_03040,2020-11-30,low,759,cindy59@example.net,729-981-7777x7655,MD,high
CUST_03041,2020-10-12,low,761,williamstina@example.com,7325053646,FL,high
CUST_03042,2020-06-01,medium,696,sandra20@example.net,(308)677-2135x0247,NV,high
CUST_03043,2019-11-21,medium,506,juliabarajas@example.org,001-268-255-4156x850,NM,middle
CUST_03044,2020-08-14,low,699,gtucker@example.com,487-961-7191x89566,IL,middle
CUST_03045,2021-09-03,low,657,melendezmegan@example.net,(269)612-2318x075,ID,middle
CUST_03046,2021-08-14,medium,448,erik87@example.net,358.952.6310,MD,middle
CUST_03047,2020-07-20,medium,487,yrodriguez@example.net,941.770.2566x1967,GA,low
CUST_03048,2020-03-17,high,607,haleysnyder@example.com,+1-361-401-8393x463,ND,middle
CUST_03049,2021-08-27,medium,552,bautistatyler@example.net,001-251-699-2140x296,SD,middle
CUST_03050,2021-12-12,low,658,maria29@example.com,954-325-7793,GA,middle
CUST_03051,2021-09-12,low,756,adriantucker@example.com,738-940-2531,IA,low
CUST_03052,2020-11-06,low,729,william26@example.org,671-496-3735,ND,high
CUST_03053,2020-08-07,medium,621,johnsonjames@example.org,6287657936,CT,low
CUST_03054,2022-03-08,low,806,hamiltonjason@example.net,(382)552-5197x8566,OR,middle
CUST_03055,2020-02-06,low,761,lewisbrian@example.net,379.945.9612,WV,low
CUST_03056,2021-12-22,low,743,jamescastaneda@example.net,3434145988,CA,middle
CUST_03057,2019-05-27,low,645,kenneth24@example.com,(884)731-7509,WA,low
CUST_03058,2019-09-07,low,790,eholmes@example.org,271.355.6043x78591,NC,high
CUST_03059,2021-03-31,low,698,pearsonjames@example.com,511.265.6633,VT,low
CUST_03060,2020-08-09,high,590,ytorres@example.net,(809)501-9993,ME,high
CUST_03061,2019-06-17,low,725,rebeccataylor@example.net,(640)607-2664,OK,middle
CUST_03062,2021-12-23,low,837,rodriguezamanda@example.org,348.991.6752,CO,high
CUST_03063,2019-07-29,low,666,vjackson@example.net,001-753-856-8412x3548,MD,high
CUST_03064,2021-11-11,low,761,qguzman@example.com,001-406-485-2463x5953,NC,low
CUST_03065,2022-06-29,low,825,bensonpaula@example.net,(442)660-4991,IL,high
CUST_03066,2020-09-10,low,686,kayla24@example.net,7546731092,IN,low
CUST_03067,2022-11-22,low,724,michelleortiz@example.com,324-284-7967,OH,low
CUST_03068,2020-10-07,low,756,jortiz@example.com,4268034296,IL,low
CUST_03069,2020-04-20,high,363,zkeller@example.net,432-473-0173,AL,middle
CUST_03070,2019-07-21,low,701,jacob48@example.org,(936)890-7589x500,ND,high
CUST_03071,2021-08-29,low,829,angela05@example.net,558.338.3435x32394,NM,middle
CUST_03072,2019-06-17,low,792,rodriguezchristopher@example.com,352.498.0398,PA,middle
CUST_03073,2020-09-24,medium,668,lfox@example.com,(618)651-1522x12064,TN,high
CUST_03074,2021-06-18,medium,664,sara75@example.com,001-934-703-4449,KY,middle
CUST_03075,2019-02-06,medium,710,emaxwell@example.com,+1-213-866-8935,HI,middle
CUST_03076,2020-06-26,low,715,michael42@example.net,483.915.2857,FL,high
CUST_03077,2019-07-13,low,703,fieldschristine@example.com,+1-997-269-1272x22710,PA,middle
CUST_03078,2019-07-02,medium,625,william08@example.net,(425)486-2935x6827,UT,middle
CUST_03079,2021-01-25,medium,628,kylesmith@example.net,(930)455-8657x4979,VA,low
CUST_03080,2022-01-07,medium,688,styler@example.org,7464510261,CO,high
CUST_03081,2021-05-29,low,710,bookersamantha@example.com,001-405-778-3960x84552,OK,middle
CUST_03082,2022-11-21,low,759,jasminewhite@example.org,292-362-0123x5478,WI,high
CUST_03083,2021-07-03,high,473,gravesjason@example.com,689.450.3614x0040,VA,low
CUST_03084,2019-08-04,medium,753,rodriguezmichelle@example.org,521.278.4598x1002,CO,low
CUST_03085,2020-01-06,high,494,carolynfuller@example.net,502.987.4454,LA,middle
CUST_03086,2020-10-19,low,780,aaronolsen@example.com,+1-772-358-7299x09783,TX,middle
CUST_03087,2019-07-07,medium,768,williamwebb@example.com,221-493-1411x5014,SC,low
CUST_03088,2021-02-21,low,697,rodney94@example.com,965-614-0860x4490,NC,middle
CUST_03089,2019-07-01,high,560,codyfoley@example.net,460-630-1710x50416,VA,middle
CUST_03090,2022-10-18,medium,713,bushcaitlin@example.com,8195894400,VT,low
CUST_03091,2021-10-14,low,811,christina67@example.org,480-900-7449,WY,high
CUST_03092,2022-06-26,low,698,regina06@example.net,455.500.3203,HI,low
CUST_03093,2021-05-21,medium,699,tiffanyreese@example.net,862-218-9815x17180,HI,low
CUST_03094,2021-03-07,low,794,john86@example.net,(538)732-3894,SC,high
CUST_03095,2022-11-26,low,715,williamsemily@example.org,5216764355,IL,low
CUST_03096,2021-05-14,medium,677,christinerodriguez@example.org,001-639-268-7200x3962,CA,middle
CUST_03097,2021-03-07,medium,791,sgreene@example.net,652.334.1599x08917,VA,high
CUST_03098,2020-10-17,medium,764,susan07@example.com,(688)203-0683x5103,LA,high
CUST_03099,2022-05-04,medium,641,choisheena@example.com,(376)823-3425x255,CT,middle
CUST_03100,2019-03-16,medium,743,stephanie24@example.org,+1-904-919-1787x238,FL,middle
CUST_03101,2019-04-29,low,691,perrymichelle@example.org,565-579-5422x014,RI,middle
CUST_03102,2020-07-16,low,709,michael28@example.net,6734389648,HI,middle
CUST_03103,2021-01-12,low,745,jason83@example.net,+1-503-833-6612,MS,middle
CUST_03104,2020-02-02,medium,537,andreasmith@example.com,+1-328-626-4339x0284,ME,high
CUST_03105,2022-01-26,low,815,jorgepetersen@example.org,977.937.7821x7103,KS,middle
CUST_03106,2021-12-17,low,850,charlesdecker@example.org,9948942547,NC,middle
CUST_03107,2020-04-14,low,831,andrewsmith@example.net,001-721-531-6418x2125,SD,middle
CUST_03108,2021-05-30,low,801,jillcastaneda@example.org,2169280197,NH,middle
CUST_03109,2019-10-26,medium,732,aarondeleon@example.net,+1-585-694-4991x37274,AZ,low
CUST_03110,2020-05-28,low,752,williammurphy@example.net,435-567-7819x2418,AL,middle
CUST_03111,2022-11-23,medium,687,jeremy75@example.com,566.313.4645x25365,OR,high
CUST_03112,2021-11-30,low,710,ericjones@example.net,713-893-1606,OR,low
CUST_03113,2022-05-26,high,800,richardmaxwell@example.com,(854)512-3385x78478,DE,middle
CUST_03114,2021-02-22,medium,521,hubbardsusan@example.org,548.968.6455,VA,middle
CUST_03115,2021-06-19,medium,589,qlucero@example.net,(617)869-5252x5986,NH,high
CUST_03116,2022-05-03,low,745,barbaraphillips@example.net,893-708-5166x73809,NC,middle
CUST_03117,2019-12-18,medium,663,schaefercolton@example.org,895-738-1525,WY,low
CUST_03118,2022-01-18,low,717,zpineda@example.com,793-772-0647,OK,low
CUST_03119,2021-07-30,medium,674,brentthomas@example.net,+1-674-416-4267x03375,LA,middle
CUST_03120,2019-12-23,low,703,kellywilliams@example.net,+1-953-965-9861x017,OR,high
CUST_03121,2021-12-23,low,761,kimroberts@example.com,6994804321,VT,middle
CUST_03122,2019-05-08,medium,632,brittany30@example.org,960.597.0133,HI,middle
CUST_03123,2021-10-06,low,842,travisjoseph@example.com,485.454.3833,VA,middle
CUST_03124,2019-05-11,low,767,carmen82@example.com,(389)712-6537x75237,FL,high
CUST_03125,2019-12-28,low,764,ddavis@example.com,562-618-2449,MN,middle
CUST_03126,2022-10-18,low,736,butlerkenneth@example.com,5438601366,LA,middle
CUST_03127,2020-10-01,low,814,browncindy@example.org,(200)533-7796x48296,MS,middle
CUST_03128,2020-07-13,medium,612,christopherjohnson@example.com,+1-877-684-3302x8448,ME,low
CUST_03129,2022-01-18,low,814,russell49@example.net,571.543.5219,FL,low
CUST_03130,2021-09-09,low,723,phelpscynthia@example.org,001-681-613-5038x76040,WI,high
CUST_03131,2020-07-09,high,518,carmen53@example.net,(687)709-6944,MT,middle
CUST_03132,2021-05-29,medium,541,melissastevens@example.org,780.208.7968x793,MS,high
CUST_03133,2021-09-12,low,746,wilsonchelsea@example.com,001-642-563-8963,OK,middle
CUST_03134,2021-12-08,medium,588,estradabobby@example.net,001-761-552-1642x06240,NC,low
CUST_03135,2019-05-20,medium,626,taylorjennifer@example.net,(842)781-8612,WY,middle
CUST_03136,2019-05-30,low,815,turneraaron@example.com,878-275-8818x789,LA,low
CUST_03137,2019-12-18,medium,762,christopherrowe@example.org,487.420.6527,FL,middle
CUST_03138,2022-04-06,low,751,morseautumn@example.org,812-347-0367x0818,IN,middle
CUST_03139,2019-03-24,medium,702,jsullivan@example.org,(316)583-8943x7903,NV,low
CUST_03140,2019-02-23,low,803,aaronbradley@example.net,568-981-3136x04045,CO,middle
CUST_03141,2019-04-30,low,716,rhonda87@example.com,+1-447-386-9427x77379,MD,middle
CUST_03142,2020-05-24,medium,718,jocelyn09@example.com,919.907.6476,NH,middle
CUST_03143,2021-03-16,low,731,mariawoodward@example.net,+1-534-209-2805,WV,high
CUST_03144,2020-02-27,low,741,tanderson@example.net,875-528-8884,MA,middle
CUST_03145,2022-10-09,medium,740,ynelson@example.net,691-297-8850,TX,middle
CUST_03146,2019-07-21,low,643,melanie18@example.org,001-937-491-2496x02115,NM,middle
CUST_03147,2021-02-01,low,696,debra82@example.net,(867)403-5692x2855,OK,high
CUST_03148,2021-02-27,low,794,amanda02@example.org,(741)693-3140x7204,HI,high
CUST_03149,2022-04-18,high,643,lblair@example.org,8158213256,WY,middle
CUST_03150,2019-11-20,low,728,jeffrey55@example.org,584-703-4413x48553,WA,middle
CUST_03151,2020-07-08,low,760,alejandrovillarreal@example.com,001-218-504-3983x982,OR,high
CUST_03152,2021-08-13,low,766,stephaniedickerson@example.org,(818)443-5582,AK,high
CUST_03153,2019-02-25,low,712,hpollard@example.com,001-304-543-2492x8873,AZ,high
CUST_03154,2019-09-07,low,770,logancassandra@example.com,001-445-983-8034x63247,ND,low
CUST_03155,2021-06-18,medium,622,kelleyjenny@example.org,+1-376-673-3502x6759,SC,low
CUST_03156,2020-11-16,low,754,mmcmahon@example.org,(261)493-6597x35864,ND,middle
CUST_03157,2020-05-28,low,739,zalexander@example.com,796-865-8902x92663,LA,middle
CUST_03158,2022-01-01,low,736,douglas25@example.org,(904)680-2907x973,SC,middle
CUST_03159,2022-01-10,low,792,jaredgrimes@example.com,(759)349-9180x674,OR,middle
CUST_03160,2022-02-07,low,685,daniellemcguire@example.net,001-485-997-4322x531,WI,high
CUST_03161,2021-03-12,high,530,duffyjanet@example.net,648.228.2736,NY,low
CUST_03162,2020-01-30,medium,564,alexandernguyen@example.com,001-837-451-1710x0113,AK,middle
CUST_03163,2021-01-13,low,736,jenkinspeter@example.net,001-700-737-3492,IA,middle
CUST_03164,2021-02-07,low,766,ortegajay@example.com,767.792.4708,ND,middle
CUST_03165,2021-04-05,low,735,darrencarpenter@example.org,001-229-685-0605x8473,NE,middle
CUST_03166,2020-07-24,low,797,dhill@example.com,995.324.7759x9267,NV,middle
CUST_03167,2021-07-29,medium,714,bhansen@example.com,752.464.9917,VT,high
CUST_03168,2021-07-21,low,788,mharris@example.net,616-552-2757x4265,PA,high
CUST_03169,2019-08-11,low,819,martinmatthew@example.com,+1-224-490-9761x89799,LA,middle
CUST_03170,2021-09-09,low,740,bryangreen@example.net,852-893-4208,CO,middle
CUST_03171,2020-11-25,medium,698,solomonmatthew@example.net,+1-920-749-1528x817,KY,low
CUST_03172,2022-10-12,medium,598,greenejohn@example.net,+1-413-753-5794x57993,FL,middle
CUST_03173,2021-04-01,low,759,henryalbert@example.org,745-938-1883x93067,GA,middle
CUST_03174,2021-02-07,low,642,russelljanet@example.org,548-713-1021,OH,middle
CUST_03175,2020-07-09,low,775,danielsalazar@example.com,(780)473-8083,CA,high
CUST_03176,2019-08-19,medium,635,mckeeholly@example.net,517.886.7021,MI,middle
CUST_03177,2021-07-11,low,740,erinhorton@example.net,(260)819-5103,LA,low
CUST_03178,2021-12-25,low,830,mckinneymelissa@example.com,(588)940-3229x6668,IL,low
CUST_03179,2019-01-13,low,761,samanthareid@example.org,001-367-637-1960x078,AL,middle
